cntyfips,cntyname,tract,placenm,edplc1,edplc2,edplc3,edplc4,ecplc1,ecplc2,ecplc3,ecplc4,hsplc1,hsplc2,enplc1,enplc2,enplc3,enplc4,soplc1,soplc2
001,Alameda,06001428400,Alameda city,84.58,51.99,24.59,5.24,809.4,3.09,53.50,0.26,95.84,0.14,91.21,99.97,1.45,7.85,91.04,76.39
001,Alameda,06001428500,Alameda city,84.58,51.99,24.59,5.24,851.6,3.28,53.60,0.27,94.13,0.16,89.74,76.62,1.52,7.83,83.49,81.26
001,Alameda,06001428600,Alameda city,84.58,51.99,19.95,5.24,899.4,3.11,53.91,0.29,100.00,0.16,92.19,10.70,1.63,7.80,94.02,85.13
001,Alameda,06001428700,Alameda city,84.58,51.99,19.32,5.24,865.0,2.48,55.70,0.31,96.16,0.06,92.74,28.02,1.94,7.70,91.78,84.84
001,Alameda,06001430101,Castro Valley CDP,95.25,53.67,24.46,3.33,408.8,-0.67,47.48,0.19,98.39,0.19,87.93,21.74,1.18,8.36,90.96,83.64
001,Alameda,06001430102,Castro Valley CDP,95.25,53.67,28.20,3.33,344.8,-1.47,38.36,0.17,100.00,0.17,93.10,100.00,1.17,8.17,90.59,94.56
001,Alameda,06001430200,Castro Valley CDP,95.25,53.67,29.98,3.33,381.9,-0.52,38.41,0.21,98.53,0.19,86.27,1.55,1.19,8.29,92.88,92.09
001,Alameda,06001430300,Castro Valley CDP,95.25,53.67,19.89,3.33,448.7,4.12,43.73,0.22,98.98,0.14,90.91,0.00,1.08,8.25,93.48,91.08
001,Alameda,06001430400,Castro Valley CDP,95.25,53.67,19.80,3.33,481.2,3.61,43.58,0.20,99.34,0.18,88.89,0.00,0.99,8.22,95.63,93.11
001,Alameda,06001430500,Castro Valley CDP,87.02,42.18,17.66,7.50,529.0,-1.01,45.96,0.19,98.57,0.14,90.30,0.00,1.05,8.23,85.81,86.76
001,Alameda,06001430600,Castro Valley CDP,95.00,53.32,23.59,3.46,515.3,2.95,45.45,0.19,97.48,0.18,87.23,4.23,1.08,8.25,96.44,91.69
001,Alameda,06001430700,Castro Valley CDP,95.25,53.67,23.59,3.33,482.5,4.41,44.34,0.21,95.38,0.21,84.62,62.94,1.06,8.28,92.59,92.13
001,Alameda,06001430800,Castro Valley CDP,95.25,53.67,31.21,3.33,382.5,-0.01,40.10,0.17,94.25,0.16,84.31,66.73,1.12,8.32,87.76,82.80
001,Alameda,06001430900,Castro Valley CDP,95.25,53.67,23.59,3.33,521.3,-0.80,45.97,0.20,91.55,0.14,78.85,82.61,1.13,8.29,86.88,84.84
001,Alameda,06001431000,Castro Valley CDP,95.25,53.67,33.63,3.33,469.6,-4.53,43.56,0.19,93.13,0.18,75.86,92.42,1.10,8.31,83.91,88.20
001,Alameda,06001431100,Castro Valley CDP,77.45,45.59,31.18,4.53,428.6,-5.24,42.33,0.17,95.51,0.14,80.36,61.46,1.03,8.34,91.09,75.93
001,Alameda,06001431200,Castro Valley CDP,77.45,45.59,34.84,4.53,517.0,-4.00,44.03,0.18,94.10,0.17,91.97,69.74,1.09,8.31,88.82,79.46
001,Alameda,06001432100,San Leandro city,83.69,33.25,13.56,12.62,582.2,6.77,46.11,0.15,97.47,0.23,93.18,78.25,0.86,8.10,90.08,89.80
001,Alameda,06001432200,San Leandro city,83.81,33.15,23.76,12.65,583.3,6.86,46.05,0.14,99.46,0.15,88.64,99.37,0.86,8.09,86.26,84.66
001,Alameda,06001432300,San Leandro city,83.81,33.15,11.10,12.65,584.1,7.11,45.59,0.15,95.05,0.20,90.00,60.48,0.98,8.07,82.68,91.69
001,Alameda,06001432400,San Leandro city,83.81,33.15,29.77,12.65,659.7,7.35,48.18,0.13,92.82,0.17,86.27,62.47,0.60,8.05,80.59,85.39
001,Alameda,06001432501,San Leandro city,83.81,33.15,24.36,12.65,614.4,7.06,47.44,0.12,83.78,0.16,89.47,7.84,0.87,8.09,79.01,87.85
001,Alameda,06001432502,San Leandro city,83.81,33.15,19.26,12.65,604.3,7.10,46.00,0.16,91.32,0.17,82.61,0.00,0.90,8.06,79.16,89.81
001,Alameda,06001432600,San Leandro city,83.81,33.15,25.02,12.65,616.5,6.57,46.76,0.16,90.36,0.21,84.15,99.76,0.90,8.10,81.59,87.42
001,Alameda,06001432700,San Leandro city,83.81,33.15,20.88,12.65,579.6,6.49,44.93,0.17,99.30,0.21,93.88,38.26,0.92,8.12,90.09,89.17
001,Alameda,06001432800,San Leandro city,84.07,34.36,26.38,11.86,598.8,6.45,44.92,0.19,100.00,0.14,81.82,4.87,0.93,8.17,94.50,91.73
001,Alameda,06001433000,San Leandro city,84.04,34.22,27.72,11.95,627.5,6.31,44.75,0.20,95.43,0.20,81.71,90.21,0.91,8.15,86.14,93.34
001,Alameda,06001433102,San Leandro city,83.85,33.33,28.60,12.53,650.6,5.49,45.82,0.20,97.75,0.18,85.38,88.22,0.92,8.18,71.17,85.91
001,Alameda,06001433103,San Leandro city,83.82,33.19,27.72,12.63,646.2,5.91,45.04,0.21,84.96,0.17,87.91,99.95,0.93,8.16,69.57,73.13
001,Alameda,06001433104,San Leandro city,83.81,33.15,30.52,12.65,647.4,6.16,46.32,0.19,90.23,0.21,84.00,99.96,0.95,8.13,85.68,84.00
001,Alameda,06001433200,San Leandro city,83.81,33.15,24.04,12.65,668.3,5.58,46.18,0.20,84.87,0.14,82.43,82.59,0.93,8.15,82.01,79.47
001,Alameda,06001433300,San Leandro city,84.73,37.54,21.96,9.78,746.0,5.38,47.33,0.22,95.58,0.17,84.67,60.53,1.01,8.13,89.52,92.89
001,Alameda,06001433400,San Leandro city,84.11,34.56,16.16,11.72,832.4,5.76,48.69,0.22,94.67,0.22,90.63,37.68,1.04,8.12,77.02,91.69
001,Alameda,06001433500,San Leandro city,85.16,39.59,16.16,8.44,720.7,0.90,47.65,0.23,93.58,0.21,86.21,100.00,1.06,8.16,81.95,93.58
001,Alameda,06001433600,San Leandro city,85.16,39.59,24.18,8.44,665.6,0.93,47.61,0.21,93.38,0.18,85.19,98.69,1.07,8.18,79.36,93.60
001,Alameda,06001433700,Ashland CDP,85.16,39.59,25.49,8.44,553.9,-0.86,46.67,0.18,86.85,0.17,81.25,23.77,1.03,8.24,77.88,85.98
001,Alameda,06001433800,Ashland CDP,85.16,39.59,20.75,8.44,591.5,-0.85,46.99,0.20,86.64,0.17,81.19,35.07,1.03,8.21,79.69,92.33
001,Alameda,06001433900,Ashland CDP,85.16,39.59,22.49,8.44,545.3,-1.07,46.27,0.18,83.91,0.18,81.30,2.08,1.03,8.23,64.55,82.15
001,Alameda,06001434000,Ashland CDP,85.16,39.59,20.75,8.44,550.4,-0.88,46.64,0.18,93.49,0.15,80.65,0.00,1.03,8.24,74.03,86.53
001,Alameda,06001435102,Hayward city,77.45,45.59,35.71,4.53,512.8,-2.48,43.87,0.19,96.72,0.20,86.67,0.00,0.87,8.44,84.36,83.21
001,Alameda,06001435103,Castro Valley CDP,89.68,51.14,32.98,3.70,392.3,-6.41,39.77,0.16,98.20,0.21,91.06,100.00,0.97,8.57,89.01,91.54
001,Alameda,06001435104,Hayward city,77.45,45.59,38.74,4.53,498.6,-1.84,43.69,0.18,95.90,0.14,82.83,39.46,0.62,8.49,74.49,77.78
001,Alameda,06001435200,Fairview CDP,77.48,45.61,29.16,4.52,406.7,-5.45,40.09,0.17,97.79,0.20,81.73,28.72,0.97,8.37,91.56,91.59
001,Alameda,06001435300,Hayward city,77.45,45.59,35.14,4.53,483.2,-4.12,43.30,0.17,92.66,0.17,83.33,93.29,1.04,8.36,84.35,86.24
001,Alameda,06001435400,Hayward city,77.45,45.59,36.37,4.53,542.2,-2.32,45.53,0.16,95.19,0.18,80.18,96.19,1.01,8.33,82.27,80.41
001,Alameda,06001435500,Hayward city,77.54,45.52,33.54,4.57,559.1,-0.35,46.31,0.19,95.20,0.15,78.36,45.74,1.06,8.30,79.11,84.60
001,Alameda,06001435601,Cherryland CDP,77.45,45.59,31.60,4.53,591.6,0.22,46.75,0.19,82.84,0.16,76.19,0.00,1.05,8.29,61.12,77.82
001,Alameda,06001435602,Cherryland CDP,82.03,42.02,27.50,6.86,552.6,-0.80,46.70,0.19,85.90,0.18,75.60,0.00,1.04,8.27,77.21,91.23
001,Alameda,06001435700,San Lorenzo CDP,84.66,39.97,26.67,8.19,565.2,-0.75,47.06,0.18,91.57,0.20,86.67,40.24,1.03,8.26,86.91,90.84
001,Alameda,06001435800,San Lorenzo CDP,85.16,39.59,26.67,8.44,582.7,-0.79,47.02,0.19,91.05,0.21,86.93,92.41,1.05,8.23,80.20,90.28
001,Alameda,06001435900,San Lorenzo CDP,85.16,39.59,18.18,8.44,622.4,0.65,47.45,0.20,92.18,0.22,87.60,20.60,1.10,8.20,87.63,86.68
001,Alameda,06001436000,San Lorenzo CDP,85.16,39.59,18.18,8.44,596.5,0.67,46.93,0.19,97.85,0.22,91.23,0.21,1.05,8.23,89.84,90.82
001,Alameda,06001436100,San Lorenzo CDP,85.16,39.59,21.39,8.44,585.7,-0.19,47.33,0.19,85.64,0.20,92.13,32.11,1.04,8.25,74.68,87.06
001,Alameda,06001436200,,85.16,39.59,25.60,8.44,608.5,0.24,47.11,0.19,81.34,0.16,78.23,81.25,1.06,8.28,65.50,85.63
001,Alameda,06001436300,Hayward city,77.45,45.59,26.85,4.53,565.9,-2.13,44.94,0.17,90.00,0.15,76.23,60.39,1.01,8.33,73.47,89.11
001,Alameda,06001436401,Hayward city,77.45,45.59,34.30,4.53,532.4,-2.76,45.09,0.17,97.03,0.21,83.41,35.61,0.91,8.37,87.53,79.88
001,Alameda,06001436402,Fairview CDP,77.45,45.59,32.98,4.53,492.4,-3.39,43.77,0.17,98.93,0.21,82.05,0.00,0.90,8.43,94.83,98.27
001,Alameda,06001436500,Hayward city,77.45,45.59,22.81,4.53,536.0,-2.34,44.73,0.17,91.64,0.14,78.72,59.62,0.89,8.39,71.00,70.00
001,Alameda,06001436601,Hayward city,77.45,45.59,28.95,4.53,528.2,-2.38,44.67,0.17,85.63,0.20,79.71,100.00,0.88,8.37,64.31,88.01
001,Alameda,06001436602,Hayward city,77.45,45.59,39.87,4.53,519.0,-2.38,44.56,0.17,88.25,0.16,80.63,100.00,0.85,8.37,68.35,82.27
001,Alameda,06001436700,Hayward city,78.14,45.05,32.41,4.88,587.3,1.09,46.29,0.16,83.57,0.23,78.26,0.02,1.00,8.32,73.71,75.22
001,Alameda,06001436800,Hayward city,77.45,45.59,41.11,4.53,540.5,-2.23,45.22,0.16,82.65,0.15,78.30,88.59,0.97,8.35,75.61,78.33
001,Alameda,06001436900,Hayward city,77.45,45.59,27.83,4.53,600.8,0.50,46.22,0.19,84.95,0.17,81.86,91.16,1.03,8.30,62.29,88.90
001,Alameda,06001437000,Hayward city,77.45,45.59,31.99,4.53,532.0,-2.52,44.97,0.17,96.88,0.18,85.15,41.44,0.86,8.34,93.30,92.84
001,Alameda,06001437101,Hayward city,77.98,45.18,22.81,4.80,536.5,-2.68,45.11,0.14,95.99,0.24,89.35,16.75,0.54,8.35,88.99,90.40
001,Alameda,06001437102,Hayward city,77.45,45.59,28.07,4.53,518.3,-2.86,44.36,0.16,90.02,0.20,86.36,82.05,0.84,8.38,82.13,91.25
001,Alameda,06001437200,Hayward city,77.45,45.59,24.88,4.53,556.9,-2.45,45.04,0.17,91.78,0.17,88.16,8.46,0.87,8.33,87.03,83.85
001,Alameda,06001437300,Hayward city,77.45,45.59,40.35,4.53,504.5,-2.79,43.62,0.17,90.92,0.14,82.89,85.48,0.81,8.38,77.76,82.64
001,Alameda,06001437400,Hayward city,77.45,45.59,38.18,4.53,498.6,-2.81,43.41,0.17,90.50,0.22,79.41,59.80,0.84,8.38,79.48,90.87
001,Alameda,06001437500,Hayward city,77.45,45.59,36.39,4.53,505.8,-2.44,43.49,0.18,77.94,0.14,75.64,60.33,0.83,8.40,58.63,84.93
001,Alameda,06001437600,Hayward city,77.45,45.59,34.61,4.53,505.4,-2.08,43.73,0.17,78.46,0.20,85.11,0.00,0.80,8.41,62.21,85.43
001,Alameda,06001437701,Hayward city,77.45,45.59,33.61,4.53,496.4,-2.17,44.01,0.17,71.31,0.23,74.77,69.69,0.81,8.44,60.90,76.63
001,Alameda,06001437702,Hayward city,77.45,45.59,35.18,4.53,504.8,-2.07,43.82,0.17,63.62,0.12,78.88,52.69,0.80,8.42,40.60,82.04
001,Alameda,06001437800,Hayward city,77.45,45.59,36.69,4.53,499.4,-2.47,43.89,0.17,89.93,0.22,79.84,100.00,0.79,8.42,78.30,91.76
001,Alameda,06001437900,Hayward city,77.45,45.59,36.69,4.53,502.0,-2.54,44.17,0.17,80.86,0.17,80.82,100.00,0.80,8.44,70.06,86.48
001,Alameda,06001438000,Hayward city,79.90,49.82,27.28,5.01,435.7,-2.07,44.22,0.15,93.63,0.17,86.02,41.15,0.79,8.55,84.92,92.81
001,Alameda,06001438100,Hayward city,79.71,49.51,27.55,4.97,445.3,-2.08,44.50,0.16,90.23,0.24,85.97,30.98,0.56,8.53,80.16,90.49
001,Alameda,06001438201,Hayward city,77.45,45.59,30.21,4.53,500.6,-1.66,44.26,0.18,77.81,0.27,79.20,0.00,0.62,8.44,67.48,89.72
001,Alameda,06001438203,Hayward city,77.46,45.61,30.21,4.53,502.0,-1.85,44.44,0.18,92.51,0.20,76.92,30.48,0.53,8.50,82.61,91.31
001,Alameda,06001438204,Hayward city,77.45,45.59,33.61,4.53,504.2,-1.86,44.15,0.18,94.31,0.41,83.04,36.09,0.54,8.47,81.65,94.98
001,Alameda,06001438300,Hayward city,77.45,45.59,29.58,4.53,519.3,-2.21,44.06,0.18,75.61,0.24,76.99,42.91,0.83,8.41,65.93,81.33
001,Alameda,06001438400,Hayward city,77.45,45.59,24.33,4.53,505.7,-1.68,45.17,0.15,92.91,0.23,77.08,0.04,0.51,8.44,86.85,85.97
001,Alameda,06001440100,Union City city,82.15,53.29,13.61,5.36,431.4,6.15,44.56,0.19,98.33,0.21,94.00,0.00,1.12,8.65,85.69,89.76
001,Alameda,06001440200,Union City city,81.91,53.30,15.99,5.40,423.9,-1.69,46.12,0.17,85.51,0.15,80.77,16.66,1.20,8.60,70.41,92.97
001,Alameda,06001440301,Union City city,81.91,53.30,16.25,5.40,463.0,-2.03,46.58,0.14,93.30,0.15,90.71,21.51,0.86,8.56,78.42,96.07
001,Alameda,06001440304,Union City city,81.91,53.30,22.16,5.40,486.3,-0.70,47.15,0.13,83.55,0.22,83.33,59.45,0.50,8.51,76.09,91.87
001,Alameda,06001440305,Union City city,81.91,53.30,21.89,5.40,439.6,-0.28,48.30,0.10,88.27,0.20,88.10,24.00,0.51,8.53,84.86,95.36
001,Alameda,06001440306,Union City city,81.91,53.30,19.94,5.40,434.9,-0.34,47.08,0.12,88.26,0.25,84.43,100.00,0.55,8.53,72.16,92.95
001,Alameda,06001440307,Union City city,81.91,53.30,17.54,5.40,478.8,0.72,47.73,0.18,93.67,0.16,87.18,0.00,1.14,8.57,85.63,92.89
001,Alameda,06001440308,Union City city,81.91,53.30,12.72,5.40,453.7,0.38,45.93,0.17,94.20,0.12,87.76,66.60,1.19,8.62,74.08,81.96
001,Alameda,06001440331,Union City city,81.91,53.30,21.15,5.40,505.8,-0.32,47.54,0.14,85.40,0.17,84.72,70.77,0.48,8.47,73.05,85.65
001,Alameda,06001440332,Union City city,81.91,53.30,22.16,5.40,477.8,-1.05,47.16,0.13,98.64,0.23,87.04,0.00,0.51,8.50,81.47,93.28
001,Alameda,06001440333,Union City city,81.91,53.30,20.53,5.40,530.2,-1.90,46.70,0.15,95.63,0.19,88.89,64.55,0.46,8.48,85.54,87.84
001,Alameda,06001440334,Union City city,81.91,53.30,21.15,5.40,467.3,-0.18,47.14,0.13,91.43,0.24,86.59,72.74,0.53,8.53,79.29,88.86
001,Alameda,06001440335,Union City city,81.91,53.30,12.72,5.40,434.9,5.31,44.53,0.18,93.35,0.20,94.02,35.42,1.08,8.64,75.65,89.63
001,Alameda,06001440336,Union City city,81.91,53.30,10.56,5.40,456.2,5.43,45.20,0.19,87.50,0.16,90.77,53.40,1.09,8.65,78.96,81.52
001,Alameda,06001441100,Fremont city,88.17,63.24,12.43,3.13,525.4,4.61,48.02,0.21,96.37,0.15,91.11,0.00,1.29,8.76,90.86,90.04
001,Alameda,06001441200,Fremont city,88.17,63.24,8.95,3.13,475.7,5.01,45.07,0.19,96.91,0.18,89.27,0.00,1.12,8.72,85.70,86.52
001,Alameda,06001441301,Fremont city,88.17,63.24,12.85,3.13,534.5,5.73,47.73,0.20,95.43,0.17,94.64,0.00,1.11,8.70,77.95,80.87
001,Alameda,06001441302,Fremont city,88.17,63.24,15.95,3.13,515.3,5.26,48.31,0.19,97.58,0.16,94.02,31.32,1.11,8.67,86.19,88.97
001,Alameda,06001441401,Fremont city,88.17,63.24,11.27,3.13,465.7,5.22,45.97,0.17,93.02,0.21,94.27,76.87,1.21,8.62,77.50,86.53
001,Alameda,06001441402,Fremont city,88.17,63.24,11.77,3.13,459.4,0.43,46.24,0.17,97.00,0.18,91.18,37.38,1.22,8.60,82.28,93.36
001,Alameda,06001441501,Union City city,81.91,53.30,21.89,5.40,486.2,1.36,46.16,0.17,95.61,0.20,94.05,25.66,0.95,8.55,85.92,97.98
001,Alameda,06001441503,Fremont city,88.17,63.24,16.01,3.13,718.0,8.29,53.23,0.27,96.42,0.23,94.37,36.99,1.32,8.76,65.60,77.90
001,Alameda,06001441521,Fremont city,88.17,63.24,16.31,3.13,477.8,0.07,46.29,0.18,95.28,0.20,90.24,31.01,1.25,8.59,82.19,92.29
001,Alameda,06001441522,Fremont city,88.17,63.24,20.88,3.13,489.2,1.56,46.91,0.17,94.32,0.15,90.83,79.99,1.14,8.56,79.05,91.59
001,Alameda,06001441523,Fremont city,88.17,63.24,12.46,3.13,479.9,5.23,46.16,0.18,89.08,0.19,92.21,1.46,1.15,8.62,59.32,83.14
001,Alameda,06001441524,Fremont city,88.17,63.24,11.84,3.13,487.0,5.19,46.46,0.18,93.82,0.24,96.21,0.11,1.15,8.62,59.58,78.14
001,Alameda,06001441601,Fremont city,88.17,63.24,15.69,3.13,527.6,5.24,48.31,0.19,96.55,0.16,92.71,88.74,1.13,8.66,82.25,90.43
001,Alameda,06001441602,Fremont city,88.17,63.24,15.69,3.13,556.3,6.41,48.24,0.20,89.56,0.19,85.71,38.06,1.15,8.69,70.47,81.98
001,Alameda,06001441700,Fremont city,88.17,63.24,15.49,3.13,583.3,5.13,48.80,0.20,93.59,0.20,89.52,0.00,1.14,8.72,80.21,84.55
001,Alameda,06001441800,Fremont city,88.17,63.24,17.92,3.13,587.6,5.67,48.87,0.20,91.97,0.18,89.42,0.88,1.17,8.75,79.84,91.36
001,Alameda,06001441921,Fremont city,88.17,63.24,15.40,3.13,688.6,8.73,51.83,0.26,87.82,0.27,90.48,8.88,1.30,8.83,76.92,79.27
001,Alameda,06001441923,Fremont city,88.17,63.24,19.02,3.13,617.8,9.05,51.37,0.20,84.99,0.15,92.02,87.33,1.20,8.78,52.05,76.99
001,Alameda,06001441924,Fremont city,88.17,63.24,12.43,3.13,605.2,8.67,50.45,0.21,91.10,0.21,97.43,5.93,1.23,8.78,75.50,88.90
001,Alameda,06001441925,Fremont city,88.17,63.24,10.34,3.13,631.4,9.09,49.35,0.23,95.22,0.40,93.85,15.37,1.28,8.82,55.69,63.37
001,Alameda,06001441926,Fremont city,88.17,63.24,15.58,3.13,688.9,9.05,52.31,0.25,83.94,0.17,87.90,60.57,1.29,8.81,56.63,80.77
001,Alameda,06001441927,Fremont city,88.17,63.24,15.58,3.13,666.7,8.80,51.50,0.25,96.02,0.19,90.79,89.13,1.29,8.81,57.82,72.52
001,Alameda,06001442000,Fremont city,88.17,63.24,17.61,3.13,727.4,9.46,50.33,0.28,100.00,0.16,95.00,100.00,1.58,8.86,87.62,94.82
001,Alameda,06001442100,Fremont city,88.17,63.24,17.61,3.13,730.2,8.39,51.55,0.26,96.71,0.18,97.44,44.58,1.50,8.86,82.73,95.06
001,Alameda,06001442200,Fremont city,88.17,63.24,17.61,3.13,844.8,7.98,53.55,0.27,99.53,0.15,83.33,23.44,1.70,8.90,84.41,93.69
001,Alameda,06001442301,Fremont city,88.17,63.24,14.32,3.13,787.1,7.42,53.27,0.25,91.12,0.14,89.00,54.45,1.48,8.87,71.18,85.68
001,Alameda,06001442302,Fremont city,88.17,63.24,15.04,3.13,748.9,7.98,52.18,0.28,94.30,0.13,93.41,62.78,1.41,8.86,74.35,79.11
001,Alameda,06001442400,Fremont city,88.17,63.24,18.13,3.13,724.9,8.05,52.64,0.27,91.33,0.18,86.34,0.00,1.34,8.84,74.69,91.65
001,Alameda,06001442500,Fremont city,88.17,63.24,16.61,3.13,680.7,9.21,52.24,0.25,93.04,0.17,88.00,55.88,1.28,8.80,75.09,89.52
001,Alameda,06001442601,Fremont city,88.17,63.24,21.46,3.13,631.5,8.94,51.37,0.20,98.55,0.16,91.89,87.06,1.21,8.77,84.05,94.08
001,Alameda,06001442602,Fremont city,88.17,63.24,18.79,3.13,610.7,8.91,50.55,0.20,89.82,0.10,88.65,5.39,1.17,8.74,77.11,92.56
001,Alameda,06001442700,Fremont city,88.17,63.24,13.67,3.13,617.8,9.09,51.12,0.20,100.00,0.19,96.67,39.46,1.21,8.75,90.05,91.47
001,Alameda,06001442800,Fremont city,88.17,63.24,16.61,3.13,701.6,8.46,52.94,0.26,91.94,0.19,87.50,13.79,1.29,8.80,81.78,91.15
001,Alameda,06001442900,Fremont city,88.17,63.24,11.61,3.13,793.8,7.14,53.40,0.27,97.64,0.20,91.75,3.71,1.47,8.86,87.15,86.05
001,Alameda,06001443001,Fremont city,88.17,63.24,14.32,3.13,849.2,7.05,53.74,0.25,94.93,0.19,93.15,0.00,1.62,8.91,77.91,90.26
001,Alameda,06001443002,Fremont city,88.17,63.24,11.99,3.13,812.2,7.23,53.67,0.24,95.69,0.15,89.23,0.00,1.55,8.89,78.41,92.81
001,Alameda,06001443102,Fremont city,88.17,63.24,15.57,3.13,995.9,7.61,55.97,0.32,99.40,0.16,93.15,5.86,1.86,8.97,83.09,93.33
001,Alameda,06001443103,Fremont city,88.17,63.24,15.57,3.13,1030.2,7.52,55.42,0.35,100.00,0.22,81.63,0.00,1.96,8.98,89.77,94.57
001,Alameda,06001443104,Fremont city,88.17,63.24,18.70,3.13,949.1,7.64,54.66,0.31,97.00,0.13,91.94,0.00,1.90,8.93,73.57,90.45
001,Alameda,06001443105,Fremont city,88.17,63.24,15.57,3.13,933.3,7.17,54.35,0.30,100.00,0.16,95.00,0.00,1.85,8.94,87.85,94.80
001,Alameda,06001443200,Fremont city,88.17,63.24,24.70,3.13,1096.7,8.31,57.52,0.30,100.00,0.21,97.44,0.42,0.52,9.05,88.67,89.59
001,Alameda,06001443301,Fremont city,88.17,63.24,31.19,3.13,1410.9,5.75,64.48,0.30,96.95,0.19,96.00,1.49,0.52,9.04,83.84,93.70
001,Alameda,06001443321,Fremont city,88.17,63.24,24.70,3.13,998.4,7.26,56.29,0.30,92.76,0.25,92.11,99.62,0.64,9.00,60.04,82.81
001,Alameda,06001443322,Fremont city,88.17,63.24,24.70,3.13,1151.3,6.90,58.45,0.29,97.51,0.20,84.21,35.97,0.58,9.02,68.92,88.58
001,Alameda,06001444100,Newark city,89.05,31.90,12.04,5.98,550.5,5.49,48.24,0.20,98.52,0.17,87.97,53.48,1.19,8.67,94.14,94.70
001,Alameda,06001444200,Newark city,89.05,31.90,21.93,5.98,537.2,4.61,48.08,0.21,94.57,0.21,86.39,82.46,1.24,8.66,87.88,92.62
001,Alameda,06001444301,Newark city,89.05,31.90,21.93,5.98,517.7,3.52,48.82,0.21,94.84,0.20,85.71,36.38,1.31,8.64,90.56,89.03
001,Alameda,06001444302,Newark city,89.05,31.90,21.10,5.98,525.9,6.42,47.90,0.22,85.21,0.15,87.14,0.00,1.30,8.70,74.85,92.93
001,Alameda,06001444400,Newark city,89.05,31.90,20.70,5.98,557.1,6.22,48.58,0.21,89.98,0.22,78.32,83.87,1.20,8.69,81.40,89.55
001,Alameda,06001444500,Newark city,89.05,31.90,19.74,5.98,564.3,5.02,48.97,0.21,89.64,0.17,89.57,17.36,1.21,8.72,82.93,84.45
001,Alameda,06001444601,Newark city,89.05,31.90,19.74,5.98,620.4,8.98,51.40,0.21,95.63,0.21,92.92,26.07,1.21,8.75,90.08,92.71
001,Alameda,06001444602,Newark city,89.05,31.90,13.50,5.98,723.9,8.29,53.33,0.25,93.91,0.28,94.57,99.88,1.34,8.80,81.99,90.19
001,Alameda,06001450101,Dublin city,93.58,62.90,25.52,1.21,929.4,6.07,54.31,0.29,98.78,0.23,87.72,49.09,1.55,8.62,74.18,74.81
001,Alameda,06001450102,Dublin city,93.58,62.90,25.46,1.21,899.1,5.70,54.22,0.34,<NULL>,<NULL>,90.99,1.41,1.54,8.57,<NULL>,<NULL>
001,Alameda,06001450200,Dublin city,93.58,62.90,24.20,1.21,1046.5,3.55,58.23,0.40,99.41,0.20,91.78,0.00,2.09,8.53,86.41,76.04
001,Alameda,06001450300,Dublin city,93.58,62.90,24.20,1.21,1007.6,3.55,59.30,0.35,99.48,0.22,86.55,30.12,1.99,8.55,93.20,87.97
001,Alameda,06001450400,Dublin city,93.58,62.90,24.20,1.21,1085.6,3.50,58.18,0.40,92.41,0.19,85.71,36.32,2.17,8.53,81.08,90.17
001,Alameda,06001450501,Dublin city,93.58,62.90,24.20,1.21,1018.7,3.49,59.66,0.36,97.36,0.20,85.90,52.78,2.07,8.52,86.85,85.06
001,Alameda,06001450502,Dublin city,93.58,62.90,19.14,1.21,1112.3,3.59,58.51,0.40,99.07,0.19,95.79,10.15,2.23,8.47,94.07,86.97
001,Alameda,06001450601,Pleasanton city,95.52,70.09,31.45,1.68,1113.8,4.75,55.03,0.41,99.37,0.12,82.61,100.00,2.06,8.66,92.48,89.68
001,Alameda,06001450602,Pleasanton city,95.52,70.38,32.61,2.04,1009.9,4.94,54.49,0.35,98.32,0.19,89.21,3.41,1.83,8.65,92.51,86.96
001,Alameda,06001450603,Pleasanton city,95.52,70.38,32.61,2.04,968.0,5.05,54.39,0.33,100.00,0.20,85.57,79.47,1.74,8.61,90.47,89.31
001,Alameda,06001450604,Pleasanton city,95.52,70.38,28.52,2.04,1038.3,6.39,54.27,0.33,98.51,0.15,80.00,68.26,1.67,8.67,92.44,86.96
001,Alameda,06001450605,Pleasanton city,95.52,70.38,33.12,2.04,1091.1,6.44,54.37,0.35,98.09,0.19,90.00,78.40,1.78,8.70,86.43,79.07
001,Alameda,06001450606,Pleasanton city,95.52,70.38,35.18,2.04,1037.5,4.86,54.40,0.36,97.66,0.18,83.08,23.50,1.87,8.68,93.33,93.16
001,Alameda,06001450607,Pleasanton city,95.52,70.38,39.72,2.04,1134.1,5.40,54.02,0.37,95.13,0.10,84.85,37.21,1.96,8.73,80.77,81.39
001,Alameda,06001450701,Pleasanton city,95.14,68.77,35.81,2.14,880.9,5.79,53.93,0.31,100.00,0.18,91.03,17.30,2.30,9.08,92.38,93.64
001,Alameda,06001450741,Pleasanton city,95.52,70.38,31.22,2.04,1097.3,6.48,53.95,0.33,97.69,0.13,86.96,5.56,2.11,8.76,79.53,83.25
001,Alameda,06001450742,Pleasanton city,95.52,70.38,31.22,2.04,1001.8,6.81,53.90,0.33,98.59,0.17,90.91,0.00,1.92,8.80,90.22,91.24
001,Alameda,06001450743,Pleasanton city,95.52,70.38,31.96,2.04,984.5,6.16,54.28,0.31,87.03,0.19,83.89,28.81,1.59,8.63,62.24,73.54
001,Alameda,06001450744,Pleasanton city,95.52,70.38,27.70,2.04,934.7,6.48,53.58,0.30,99.11,0.18,86.59,55.16,1.73,8.67,89.84,88.78
